,SCHOOL_NUMBER,SCHOOL_YEAR,DATA_LEVEL,DISTRICT_NUMBER,DISTRICT_NAME,SCHOOL_NAME,FACILITY_TYPE,SUBJECT_CATEGORY,EXAM_SUBJECT,COURSE_CODE,GRADE,SUB_POPULATION,REQUIRED_OR_OPTIONAL,MARK_TYPE,NUMBER_OF_MARKS,AVERAGE_PERCENT,SUM_OF_MARKS,NUMBER_OF_C_MINUS_OR_BETTER,PERCENT_OF_C_MINUS_OR_BETTER,NUMBER_OF_A,PERCENT_OF_A,NUMBER_OF_B,PERCENT_OF_B,NUMBER_OF_C_PLUS,PERCENT_OF_C_PLUS,NUMBER_OF_C,PERCENT_OF_C,NUMBER_OF_C_MINUS,PERCENT_OF_C_MINUS,NUMBER_OF_F,PERCENT_OF_F,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,type_BC Public School,geometry,combined_25_5,combined_50_10,combined_5_1,combined_10_2,combined_<5_1,prop_high_speed,CENSUS_ID,MEDIAN_INCOME,LOG_MEDIAN_INCOME
170,4196031.0,2018/2019,School Level,,ST THOMAS MORE COLLEGIATE LTD (IATHNBR:160),St Thomas More Collegiate,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,115,75.9,8730,113,98,Msk,Msk,53,46,29,25,Msk,Msk,Msk,Msk,Msk,Msk,49.21521054,-122.9381237,0,POINT (-122.9381237 49.21521054),0.0,0.9987966305655837,0.0012033694344163659,0.0,0.0,0.9987966305655837,5915025,64737,11.078088187203576
171,4196169.0,2018/2019,School Level,,SEVENTH-DAY ADVENTIST CHURCH - BRITISH COLUMBIA CONFERENCE (IATHNBR:109),Deer Lake SDA School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,24,67.9,1629,23,96,Msk,Msk,Msk,Msk,10,42,Msk,Msk,Msk,Msk,Msk,Msk,49.24136551,-122.9835985,0,POINT (-122.9835985 49.24136551),0.0,1.0,0.0,0.0,0.0,1.0,5915025,64737,11.078088187203576
172,4242000.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Continuing Ed SD 42,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,65,63.2,4111,58,89,Msk,Msk,Msk,Msk,13,20,15,23,15,23,Msk,Msk,49.21544893,-122.6527694,1,POINT (-122.6527694 49.21544893),0.007797270955165692,0.9805068226120858,0.001949317738791423,0.0,0.0,0.9883040935672515,5915075,86178,11.364170203659878
173,4242001.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Maple Ridge Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,181,71.3,12909,176,97,15,8,67,37,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.22512032,-122.6150948,1,POINT (-122.6150948 49.22512032),0.0,0.984070796460177,0.0008849557522123894,0.0,0.0017699115044247787,0.984070796460177,5915075,86178,11.364170203659878
174,4242002.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Garibaldi Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,84,69.9,5869,78,93,Msk,Msk,21,25,24,29,13,15,Msk,Msk,Msk,Msk,49.22149454,-122.5364037,1,POINT (-122.5364037 49.22149454),0.0239880059970015,0.9610194902548725,0.008995502248875561,0.0,0.0,0.985007496251874,5915075,86178,11.364170203659878
175,4242003.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Pitt Meadows Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,97,69.4,6731,95,98,Msk,Msk,Msk,Msk,30,31,16,16,14,14,Msk,Msk,49.2138903,-122.6823596,1,POINT (-122.6823596 49.2138903),0.002936857562408223,0.9845814977973568,0.002936857562408223,0.0,0.0007342143906020558,0.9875183553597651,5915070,86912,11.372651391478314
176,4242004.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Westview Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,87,67.1,5840,82,94,Msk,Msk,19,22,Msk,Msk,26,30,Msk,Msk,Msk,Msk,49.22403064,-122.6421617,1,POINT (-122.6421617 49.22403064),0.007317073170731708,0.975609756097561,0.0024390243902439024,0.0,0.0,0.9829268292682927,5915075,86178,11.364170203659878
177,4242038.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Thomas Haney Centre,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,160,70,11200,158,99,Msk,Msk,53,33,51,32,Msk,Msk,Msk,Msk,Msk,Msk,49.21178891,-122.5815814,1,POINT (-122.5815814 49.21178891),0.0,0.998211091234347,0.0017889087656529517,0.0,0.0,0.998211091234347,5915075,86178,11.364170203659878
178,4242045.0,2018/2019,School Level,42.0,Maple Ridge-Pitt Meadows,Samuel Robertson Technical Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,144,66.4,9563,137,95,Msk,Msk,Msk,Msk,37,26,38,26,24,17,Msk,Msk,49.19265196,-122.5434536,1,POINT (-122.5434536 49.19265196),0.03062200956937799,0.9645933014354067,0.0,0.0,0.0,0.9952153110047847,5915075,86178,11.364170203659878
179,4296099.0,2018/2019,School Level,,HANEY-PITT MEADOWS CHRISTIAN SCHOOL ASSOCIATION (IATHNBR:137),Maple Ridge Christian School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,69,759,10,91,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.2235018,-122.6533763,0,POINT (-122.6533763 49.2235018),0.0,0.9794721407624634,0.002932551319648094,0.0,0.011730205278592375,0.9794721407624634,5915075,86178,11.364170203659878
180,4296400.0,2018/2019,School Level,,MEADOWRIDGE SCHOOL SOCIETY (IATHNBR:222),Meadowridge School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,35,83.6,2925,35,100,13,37,20,57,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.22433412,-122.5543349,0,POINT (-122.5543349 49.22433412),0.006359300476947536,0.9809220985691574,0.00794912559618442,0.0,0.0,0.9872813990461049,5915075,86178,11.364170203659878
181,4343000.0,2018/2019,School Level,43.0,Coquitlam,Continuing Ed SD 43,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,29,56.9,1651,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.24320965,-122.8399086,1,POINT (-122.8399086 49.24320965),0.0,0.995475113122172,0.0030165912518853697,0.0,0.0,0.995475113122172,5915034,74383,11.216982700088654
182,4343030.0,2018/2019,School Level,43.0,Coquitlam,Inquiry Hub,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,13,80.9,1052,13,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.2402374,-122.8533242,1,POINT (-122.8533242 49.2402374),0.0,1.0,0.0,0.0,0.0,1.0,5915034,74383,11.216982700088654
183,4343060.0,2018/2019,School Level,43.0,Coquitlam,Coquitlam Alternate Basic Education,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,20,64.5,1289,19,95,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.25676322,-122.8546703,1,POINT (-122.8546703 49.25676322),0.0,1.0,0.0,0.0,0.0,1.0,5915034,74383,11.216982700088654
184,4343076.0,2018/2019,School Level,43.0,Coquitlam,Centennial School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,226,69.7,15757,215,95,23,10,67,30,54,24,43,19,28,12,11,5,49.25236784,-122.8487393,1,POINT (-122.8487393 49.25236784),0.0,1.0,0.0,0.0,0.0,1.0,5915034,74383,11.216982700088654
185,4343080.0,2018/2019,School Level,43.0,Coquitlam,Ecole Dr Charles Best Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,336,75.4,25327,333,99,53,16,153,46,80,24,Msk,Msk,13,4,Msk,Msk,49.26394856,-122.8224034,1,POINT (-122.8224034 49.26394856),0.0,0.9985358711566618,0.0014641288433382138,0.0,0.0,0.9985358711566618,5915034,74383,11.216982700088654
186,4343088.0,2018/2019,School Level,43.0,Coquitlam,Port Moody Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,236,73.7,17399,219,93,60,25,82,35,28,12,Msk,Msk,17,7,Msk,Msk,49.27378581,-122.8677869,1,POINT (-122.8677869 49.27378581),0.0,0.9886039886039886,0.011396011396011397,0.0,0.0,0.9886039886039886,5915043,92922,11.43951571054423
187,4343125.0,2018/2019,School Level,43.0,Coquitlam,Gleneagle Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,199,74.9,14915,190,95,48,24,77,39,30,15,24,12,Msk,Msk,Msk,Msk,49.28418348,-122.8068089,1,POINT (-122.8068089 49.28418348),0.0008904719501335708,0.9982190560997328,0.0008904719501335708,0.0,0.0,0.9991095280498664,5915034,74383,11.216982700088654
188,4343127.0,2018/2019,School Level,43.0,Coquitlam,Heritage Woods Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,337,73.2,24674,331,98,38,11,142,42,84,25,Msk,Msk,19,6,Msk,Msk,49.29877839,-122.841273,1,POINT (-122.841273 49.29877839),0.0,0.9764595103578154,0.02071563088512241,0.0,0.0,0.9764595103578154,5915043,92922,11.43951571054423
189,4343130.0,2018/2019,School Level,43.0,Coquitlam,Pinetree Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,278,70.3,19550,257,92,Msk,Msk,105,38,48,17,Msk,Msk,28,10,Msk,Msk,49.28996442,-122.7905845,1,POINT (-122.7905845 49.28996442),0.0,0.9550561797752809,0.011860174781523096,0.0,0.0,0.9550561797752809,5915034,74383,11.216982700088654
190,4343132.0,2018/2019,School Level,43.0,Coquitlam,Ecole Riverside Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,289,71.4,20645,280,97,Msk,Msk,120,42,75,26,41,14,25,9,Msk,Msk,49.2560572,-122.789099,1,POINT (-122.789099 49.2560572),0.0,0.9981000633312223,0.0,0.0,0.0018999366687777073,0.9981000633312223,5915039,84096,11.339714282404227
191,4343136.0,2018/2019,School Level,43.0,Coquitlam,Terry Fox Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,306,68.1,20851,294,96,Msk,Msk,65,21,85,28,82,27,40,13,Msk,Msk,49.26255813,-122.7483185,1,POINT (-122.7483185 49.26255813),0.0,0.9957537154989384,0.0,0.0,0.0,0.9957537154989384,5915039,84096,11.339714282404227
192,4396349.0,2018/2019,School Level,,COQUITLAM COLLEGE INC (IATHNBR:282),Coquitlam College - Brookmere Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,15,39.5,592,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,12,80,49.25071973,-122.8909394,0,POINT (-122.8909394 49.25071973),0.0033519553072625698,0.9899441340782122,0.0067039106145251395,0.0,0.0,0.9932960893854749,5915034,74383,11.216982700088654
193,4396579.0,2018/2019,School Level,,BC CHRISTIAN ACADEMY SOCIETY (IATHNBR:367),British Columbia Christian Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,28,75.4,2112,27,96,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.28047757,-122.7435681,0,POINT (-122.7435681 49.28047757),0.0,0.9689067201604814,0.006018054162487462,0.0,0.0,0.9689067201604814,5915039,84096,11.339714282404227
194,4396629.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),Archbishop Carney Regional Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,100,74.8,7477,99,99,Msk,Msk,41,41,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.25918233,-122.7518326,0,POINT (-122.7518326 49.25918233),0.0,0.8734567901234568,0.012345679012345678,0.0,0.006172839506172839,0.8734567901234568,5915039,84096,11.339714282404227
195,4444012.0,2018/2019,School Level,44.0,North Vancouver,Sutherland Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,108,67.5,7290,98,91,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,10,9,Msk,Msk,49.32614261,-123.0527789,1,POINT (-123.0527789 49.32614261),0.0,0.9974204643164231,0.0025795356835769563,0.0,0.0,0.9974204643164231,5915051,67119,11.114222442341186
196,4444022.0,2018/2019,School Level,44.0,North Vancouver,Argyle Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,204,70.5,14373,197,97,Msk,Msk,67,33,Msk,Msk,50,25,Msk,Msk,Msk,Msk,49.34127323,-123.0421697,1,POINT (-123.0421697 49.34127323),0.0,1.0,0.0,0.0,0.0,1.0,5915046,103981,11.551963469125544
197,4444025.0,2018/2019,School Level,44.0,North Vancouver,Handsworth Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,249,73,18173,239,96,Msk,Msk,107,43,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.35140441,-123.1008365,1,POINT (-123.1008365 49.35140441),0.0,1.0,0.0,0.0,0.0,1.0,5915046,103981,11.551963469125544
198,4444026.0,2018/2019,School Level,44.0,North Vancouver,Windsor Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,154,72,11092,150,97,Msk,Msk,46,30,45,29,28,18,10,6,Msk,Msk,49.31386993,-122.9979818,1,POINT (-122.9979818 49.31386993),0.0,0.9452054794520548,0.0547945205479452,0.0,0.0,0.9452054794520548,5915046,103981,11.551963469125544
199,4444036.0,2018/2019,School Level,44.0,North Vancouver,Carson Graham Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,234,70.6,16523,221,94,17,7,90,38,62,26,30,13,22,9,13,6,49.32886505,-123.082976,1,POINT (-123.082976 49.32886505),0.0,1.0,0.0,0.0,0.0,1.0,5915051,67119,11.114222442341186
200,4444047.0,2018/2019,School Level,44.0,North Vancouver,Seycove Secondary Community,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,76,72.9,5537,74,97,13,17,Msk,Msk,23,30,10,13,Msk,Msk,Msk,Msk,49.3184067,-122.9505872,1,POINT (-122.9505872 49.3184067),0.0,0.9417249417249417,0.037296037296037296,0.0,0.0,0.9417249417249417,5915046,103981,11.551963469125544
201,4496062.0,2018/2019,School Level,,CATHOLIC INDEPENDENT SCHOOLS OF VANCOUVER ARCHDIOCESE (IATHNBR:117),St Thomas Aquinas,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,112,78.8,8826,110,98,Msk,Msk,Msk,Msk,16,14,Msk,Msk,Msk,Msk,Msk,Msk,49.3194862,-123.08732,0,POINT (-123.08732 49.3194862),0.000925925925925926,0.9953703703703703,0.003703703703703704,0.0,0.0,0.9962962962962962,5915051,67119,11.114222442341186
202,4496606.0,2018/2019,School Level,,LIONS GATE CHRISTIAN ACADEMY ASSOCIATION (IATHNBR:394),Lions Gate Christian Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,11,78.4,862,11,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.31346537,-122.994489,0,POINT (-122.994489 49.31346537),0.0,1.0,0.0,0.0,0.0,1.0,5915046,103981,11.551963469125544
203,4496739.0,2018/2019,School Level,,BROCKTON PREPARATORY SCHOOL SOCIETY (IATHNBR:532),Brockton Preparatory School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,17,79.9,1358,17,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.34087877,-123.0236815,0,POINT (-123.0236815 49.34087877),0.0,0.9391100702576113,0.00468384074941452,0.0,0.0,0.9391100702576113,5915046,103981,11.551963469125544
204,4499191.0,2018/2019,School Level,44.0,North Vancouver,Mountainside Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,20,66.8,1336,19,95,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.34034036,-123.0802416,1,POINT (-123.0802416 49.34034036),0.0,1.0,0.0,0.0,0.0,1.0,5915046,103981,11.551963469125544
205,4545010.0,2018/2019,School Level,45.0,West Vancouver,Sentinel Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,238,74.4,17710,234,98,Msk,Msk,107,45,52,22,30,13,11,5,Msk,Msk,49.34514634,-123.150574,1,POINT (-123.150574 49.34514634),0.0,0.9962121212121212,0.003787878787878788,0.0,0.0,0.9962121212121212,5915055,89808,11.40542933718198
206,4545015.0,2018/2019,School Level,45.0,West Vancouver,West Vancouver Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,237,72.4,17151,230,97,Msk,Msk,96,41,38,16,Msk,Msk,Msk,Msk,Msk,Msk,49.3378016,-123.1613719,1,POINT (-123.1613719 49.3378016),0.0,0.9855630413859481,0.014436958614051972,0.0,0.0,0.9855630413859481,5915055,89808,11.40542933718198
207,4545081.0,2018/2019,School Level,45.0,West Vancouver,Rockridge Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,148,75.5,11174,145,98,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.34888411,-123.2529882,1,POINT (-123.2529882 49.34888411),0.01959869342043864,0.949603359776015,0.012599160055996267,0.0,0.011199253383107793,0.9692020531964536,5915055,89808,11.40542933718198
208,4596367.0,2018/2019,School Level,,COLLINGWOOD SCHOOL SOCIETY (IATHNBR:211),Collingwood School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,108,80.2,8664,108,100,37,34,44,41,22,20,Msk,Msk,Msk,Msk,Msk,Msk,49.3604904,-123.120057,0,POINT (-123.120057 49.3604904),0.003875968992248062,0.9961240310077519,0.0,0.0,0.0,1.0,5915055,89808,11.40542933718198
209,4596701.0,2018/2019,School Level,,MULGRAVE INDEPENDENT SCHOOL SOCIETY (IATHNBR:428),Mulgrave School,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,78,81.2,6332,76,97,Msk,Msk,36,46,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.34950929,-123.1944224,0,POINT (-123.1944224 49.34950929),0.0,0.9982698961937716,0.0017301038062283738,0.0,0.0,0.9982698961937716,5915055,89808,11.40542933718198
210,4646008.0,2018/2019,School Level,46.0,Sunshine Coast,Elphinstone Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,84,73.1,6138,84,100,Msk,Msk,28,33,24,29,15,18,Msk,Msk,Msk,Msk,49.40744108,-123.5172043,1,POINT (-123.5172043 49.40744108),0.06586578293289147,0.871996685998343,0.0,0.0,0.02568351284175642,0.9378624689312345,5929005,57370,10.957276797595917
211,4646012.0,2018/2019,School Level,46.0,Sunshine Coast,Pender Harbour Elem-Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,10,70.4,704,10,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.64168874,-123.9671085,1,POINT (-123.9671085 49.64168874),0.057383320581484314,0.6197398622800306,0.009946442234123947,0.0,0.0,0.677123182861515,5929018,52512,10.868796993889818
212,4646017.0,2018/2019,School Level,46.0,Sunshine Coast,Chatelech Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,74,69.3,5125,71,96,Msk,Msk,26,35,17,23,18,24,Msk,Msk,Msk,Msk,49.47352508,-123.7689176,1,POINT (-123.7689176 49.47352508),0.008562415502478594,0.9887336638125281,0.0,0.0,0.0,0.9972960793150067,5929011,58888,10.983392613738541
213,4747021.0,2018/2019,School Level,47.0,Powell River,Brooks Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,91,68.9,6274,87,96,Msk,Msk,29,32,25,27,24,26,Msk,Msk,Msk,Msk,49.86258188,-124.542512,1,POINT (-124.542512 49.86258188),0.008614501076812634,0.4852835606604451,0.0007178750897343862,0.07609475951184494,0.0007178750897343862,0.4938980617372577,5927008,56525,10.94243829714617
214,4799161.0,2018/2019,School Level,47.0,Powell River,Partners in Education Program (PIE),All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,15,67.5,1012,15,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.833738,-124.515434,1,POINT (-124.515434 49.833738),0.03202846975088968,0.6455516014234876,0.07473309608540925,0.019572953736654804,0.002491103202846975,0.6775800711743772,5927008,56525,10.94243829714617
215,4848004.0,2018/2019,School Level,48.0,Sea to Sky,Howe Sound Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,114,71.9,8202,113,99,Msk,Msk,Msk,Msk,29,25,15,13,Msk,Msk,Msk,Msk,49.70699989,-123.1508761,1,POINT (-123.1508761 49.70699989),0.05694760820045558,0.9384965831435079,0.002277904328018223,0.0,0.0,0.9954441913439636,5931006,89012,11.396526471086007
216,4848021.0,2018/2019,School Level,48.0,Sea to Sky,Pemberton Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,34,76.2,2592,34,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,50.3235034,-122.801054,1,POINT (-122.801054 50.3235034),0.03616636528028933,0.593128390596745,0.1410488245931284,0.0,0.017179023508137433,0.6292947558770344,5931012,84224,11.341235195244934
217,4848022.0,2018/2019,School Level,48.0,Sea to Sky,Whistler Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,76,73.6,5591,76,100,Msk,Msk,27,36,14,18,Msk,Msk,Msk,Msk,Msk,Msk,50.15096025,-122.9601872,1,POINT (-122.9601872 50.15096025),0.03260225251926497,0.947836395969176,0.002963841138114997,0.0,0.0,0.980438648488441,5931020,79752,11.28667709870254
218,4896871.0,2018/2019,School Level,,Coast Mountain Academy Society (IATHNBR:625),Coast Mountain Academy,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,17,71.6,1217,17,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.73767817,-123.0951628,0,POINT (-123.0951628 49.73767817),0.04814004376367615,0.8457330415754923,0.0,0.0,0.07439824945295405,0.8938730853391685,5931006,89012,11.396526471086007
219,5112002.0,2018/2019,School Level,51.0,Boundary,Grand Forks Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,55,71.8,3948,55,100,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.03083662,-118.4515507,1,POINT (-118.4515507 49.03083662),0.07126076742364917,0.7901331245105716,0.007047768206734534,0.0,0.04972592012529366,0.8613938919342208,5905032,49097,10.80155321211961
220,5113010.0,2018/2019,School Level,51.0,Boundary,Boundary Central Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,27,69.3,1870,26,96,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.00660109,-118.7686173,1,POINT (-118.7686173 49.00660109),0.09616888193901485,0.5113369820172009,0.029710711493354185,0.020328381548084442,0.033620015637216574,0.6075058639562158,5905037,49920,10.81817700304331
221,5252018.0,2018/2019,School Level,52.0,Prince Rupert,Charles Hays Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,68,71.1,4838,66,97,Msk,Msk,23,34,22,32,12,18,Msk,Msk,Msk,Msk,54.3111547,-130.3042523,1,POINT (-130.3042523 54.3111547),0.025423728813559324,0.8043785310734464,0.0,0.0,0.125,0.8298022598870057,5947012,73284,11.202097583011135
222,5314001.0,2018/2019,School Level,53.0,Okanagan Similkameen,Southern Okanagan Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,64,63.6,4072,57,89,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,14,22,Msk,Msk,49.18139783,-119.5568363,1,POINT (-119.5568363 49.18139783),0.021106674272675412,0.8100399315459212,0.006274957216200799,0.0,0.01026811180832858,0.8311466058185967,5907014,54656,10.908814277148242
223,5314008.0,2018/2019,School Level,53.0,Okanagan Similkameen,Osoyoos Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,29,67.4,1955,28,97,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,49.02150415,-119.4812902,1,POINT (-119.4812902 49.02150415),0.152200488997555,0.7047677261613692,0.007334963325183374,0.03484107579462103,0.03178484107579462,0.8569682151589242,5907005,52352,10.865745419962419
224,5316004.0,2018/2019,School Level,53.0,Okanagan Similkameen,Similkameen Elem-Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,43,65.3,2806,40,93,Msk,Msk,12,28,Msk,Msk,Msk,Msk,11,26,Msk,Msk,49.20977831,-119.8186293,1,POINT (-119.8186293 49.20977831),0.7200622083981337,0.056765163297045104,0.02177293934681182,0.0,0.09409020217729394,0.7768273716951788,5907009,43922,10.690170612487238
225,5454011.0,2018/2019,School Level,54.0,Bulkley Valley,Houston Secondary,All Facility Types,LANGUAGE ARTS,ENGLISH 12,EN_12_C,12,All Students,Required,Exam Marks,25,68.2,1706,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,Msk,54.38876028,-126.6531898,1,POINT (-126.6531898 54.38876028),0.21052631578947367,0.29721362229102166,0.24458204334365324,0.0,0.0,0.5077399380804953,5951034,80477,11.295726708296838
